2.500000,8.500000,11.250000,6.000000,1.750000,-0.250000
2.500000,8.500000,11.250000,6.000000,1.750000,-0.250000
2.500000,8.500000,11.250000,6.000000,1.750000,-0.250000
2.500000,8.500000,11.250000,6.000000,1.750000,-0.250000
2.500000,8.500000,11.250000,6.000000,1.750000,-0.250000
2.500000,8.500000,11.250000,6.000000,1.750000,-0.250000
2.500000,8.500000,11.250000,6.000000,1.750000,-0.250000
2.500000,8.500000,11.250000,6.000000,1.750000,-0.250000
2.500000,8.500000,11.250000,6.000000,1.750000,-0.250000
2.500000,8.500000,11.250000,6.000000,1.750000,-0.250000
2.500000,8.500000,11.250000,6.000000,1.750000,-0.250000
2.500000,8.500000,11.250000,6.000000,1.750000,-0.250000
2.500000,8.500000,11.250000,6.000000,1.750000,-0.250000
2.500000,8.500000,11.250000,6.000000,1.750000,-0.250000
2.500000,8.500000,11.250000,6.000000,1.750000,-0.250000
2.500000,8.500000,11.250000,6.000000,1.750000,-0.250000
2.500000,8.500000,11.250000,6.000000,1.750000,-0.250000
2.500000,8.500000,11.250000,6.000000,1.750000,-0.250000
2.500000,8.500000,11.250000,6.000000,1.750000,-0.250000
2.500000,8.500000,11.250000,6.000000,1.750000,-0.250000
